0,4,{}
0,10,{}
0,21,{}
0,26,{}
0,40,{}
0,45,{}
0,49,{}
0,59,{}
0,60,{}
0,79,{}
0,81,{}
0,101,{}
0,115,{}
0,122,{}
0,134,{}
0,138,{}
0,179,{}
0,190,{}
0,209,{}
0,248,{}
0,212,{}
0,127,{}
0,54,{}
0,230,{}
0,56,{}
0,195,{}
0,158,{}
0,182,{}
0,80,{}
0,178,{}
0,46,{}
0,107,{}
0,78,{}
0,188,{}
0,90,{}
0,27,{}
0,108,{}
0,142,{}
1,26,{}
1,34,{}
1,38,{}
1,46,{}
1,55,{}
1,122,{}
1,124,{}
1,166,{}
1,180,{}
1,203,{}
1,226,{}
1,222,{}
1,135,{}
1,111,{}
1,211,{}
1,24,{}
1,60,{}
1,220,{}
1,74,{}
2,6,{}
2,9,{}
2,43,{}
2,65,{}
2,67,{}
2,76,{}
2,139,{}
2,201,{}
2,14,{}
2,161,{}
2,220,{}
2,204,{}
2,229,{}
2,207,{}
2,100,{}
2,102,{}
2,25,{}
2,54,{}
2,217,{}
3,6,{}
3,11,{}
3,12,{}
3,18,{}
3,19,{}
3,36,{}
3,119,{}
3,123,{}
3,202,{}
3,62,{}
3,168,{}
3,221,{}
3,160,{}
3,210,{}
3,39,{}
3,30,{}
3,51,{}
3,176,{}
3,219,{}
4,13,{}
4,28,{}
4,33,{}
4,50,{}
4,60,{}
4,69,{}
4,79,{}
4,81,{}
4,101,{}
4,113,{}
4,135,{}
4,136,{}
4,176,{}
4,245,{}
4,249,{}
4,156,{}
4,174,{}
4,222,{}
4,102,{}
4,213,{}
4,185,{}
4,172,{}
4,78,{}
5,7,{}
5,54,{}
5,55,{}
5,72,{}
5,95,{}
5,97,{}
5,191,{}
5,246,{}
5,238,{}
5,15,{}
5,70,{}
5,166,{}
5,223,{}
6,8,{}
6,11,{}
6,14,{}
6,16,{}
6,17,{}
6,20,{}
6,37,{}
6,39,{}
6,52,{}
6,62,{}
6,64,{}
6,91,{}
6,98,{}
6,105,{}
6,128,{}
6,145,{}
6,147,{}
6,160,{}
6,200,{}
6,234,{}
6,157,{}
6,243,{}
6,23,{}
6,246,{}
6,124,{}
7,10,{}
7,13,{}
7,26,{}
7,28,{}
7,38,{}
7,54,{}
7,58,{}
7,66,{}
7,71,{}
7,82,{}
7,86,{}
7,117,{}
7,126,{}
7,154,{}
7,156,{}
7,181,{}
7,222,{}
7,228,{}
7,235,{}
7,230,{}
7,191,{}
7,41,{}
7,137,{}
7,217,{}
7,142,{}
7,85,{}
7,118,{}
7,42,{}
7,19,{}
7,134,{}
7,95,{}
8,9,{}
8,11,{}
8,12,{}
8,18,{}
8,20,{}
8,29,{}
8,37,{}
8,47,{}
8,57,{}
8,62,{}
8,70,{}
8,88,{}
8,89,{}
8,123,{}
8,132,{}
8,169,{}
8,187,{}
8,207,{}
8,227,{}
8,125,{}
8,129,{}
8,247,{}
8,118,{}
8,44,{}
8,49,{}
9,19,{}
9,25,{}
9,88,{}
9,105,{}
9,110,{}
9,200,{}
9,183,{}
9,16,{}
9,71,{}
9,39,{}
9,212,{}
10,21,{}
10,83,{}
10,136,{}
10,165,{}
10,235,{}
10,236,{}
10,241,{}
10,185,{}
10,41,{}
10,15,{}
10,242,{}
10,97,{}
10,47,{}
10,161,{}
11,14,{}
11,16,{}
11,17,{}
11,19,{}
11,116,{}
11,121,{}
11,123,{}
11,132,{}
11,202,{}
11,204,{}
11,215,{}
11,221,{}
11,25,{}
11,87,{}
11,237,{}
11,84,{}
11,199,{}
11,177,{}
11,65,{}
11,232,{}
11,30,{}
11,73,{}
11,68,{}
11,151,{}
11,244,{}
11,231,{}
12,17,{}
12,43,{}
12,121,{}
12,153,{}
12,171,{}
12,193,{}
12,161,{}
12,73,{}
12,110,{}
12,25,{}
12,122,{}
12,226,{}
13,38,{}
13,40,{}
13,48,{}
13,58,{}
13,80,{}
13,166,{}
13,186,{}
13,56,{}
13,174,{}
13,41,{}
13,199,{}
13,187,{}
13,78,{}
14,18,{}
14,27,{}
14,32,{}
14,110,{}
14,187,{}
14,109,{}
14,229,{}
14,94,{}
14,53,{}
14,200,{}
14,115,{}
14,208,{}
14,225,{}
14,24,{}
14,40,{}
15,28,{}
15,115,{}
15,127,{}
15,197,{}
15,209,{}
15,93,{}
15,195,{}
15,101,{}
15,175,{}
15,35,{}
15,240,{}
15,141,{}
16,17,{}
16,22,{}
16,145,{}
16,147,{}
16,193,{}
16,202,{}
16,67,{}
16,36,{}
16,43,{}
16,28,{}
16,111,{}
16,23,{}
16,223,{}
16,175,{}
17,23,{}
17,39,{}
17,43,{}
17,76,{}
17,125,{}
17,111,{}
18,109,{}
18,193,{}
18,119,{}
18,173,{}
18,77,{}
18,123,{}
18,161,{}
18,210,{}
18,61,{}
18,216,{}
19,30,{}
19,133,{}
19,171,{}
19,173,{}
19,109,{}
19,243,{}
19,217,{}
19,25,{}
19,155,{}
20,64,{}
20,98,{}
20,143,{}
20,68,{}
20,173,{}
20,27,{}
20,152,{}
20,210,{}
20,160,{}
20,244,{}
20,112,{}
21,46,{}
21,71,{}
21,74,{}
21,83,{}
21,138,{}
21,180,{}
21,230,{}
21,238,{}
21,211,{}
21,212,{}
21,34,{}
21,140,{}
21,226,{}
21,35,{}
21,231,{}
21,241,{}
21,103,{}
21,184,{}
22,29,{}
22,207,{}
22,145,{}
22,214,{}
22,88,{}
22,219,{}
23,149,{}
23,129,{}
23,160,{}
23,152,{}
23,84,{}
23,201,{}
23,103,{}
23,116,{}
24,60,{}
24,85,{}
24,45,{}
24,120,{}
24,142,{}
24,238,{}
24,33,{}
24,74,{}
24,51,{}
24,49,{}
24,188,{}
24,213,{}
25,52,{}
25,87,{}
25,116,{}
25,162,{}
25,144,{}
25,170,{}
25,152,{}
25,27,{}
25,240,{}
25,126,{}
25,197,{}
25,39,{}
26,34,{}
26,117,{}
26,184,{}
26,223,{}
26,212,{}
26,56,{}
26,191,{}
26,75,{}
27,84,{}
27,119,{}
27,221,{}
27,149,{}
27,188,{}
27,51,{}
27,168,{}
27,101,{}
27,109,{}
28,181,{}
28,81,{}
28,238,{}
28,49,{}
28,122,{}
28,94,{}
28,31,{}
29,160,{}
29,199,{}
29,215,{}
29,237,{}
29,202,{}
29,145,{}
29,204,{}
29,133,{}
29,86,{}
29,113,{}
29,138,{}
29,128,{}
30,73,{}
30,144,{}
30,131,{}
30,198,{}
31,136,{}
31,225,{}
31,205,{}
31,212,{}
31,159,{}
31,63,{}
31,197,{}
32,52,{}
32,53,{}
32,44,{}
32,96,{}
32,110,{}
32,37,{}
32,189,{}
32,68,{}
32,145,{}
32,247,{}
32,168,{}
33,93,{}
33,104,{}
33,114,{}
33,203,{}
33,213,{}
33,99,{}
33,106,{}
33,176,{}
33,160,{}
33,187,{}
34,71,{}
34,82,{}
34,212,{}
34,184,{}
34,92,{}
34,228,{}
34,83,{}
34,103,{}
34,234,{}
34,166,{}
35,40,{}
35,56,{}
35,59,{}
35,60,{}
35,72,{}
35,230,{}
35,246,{}
35,51,{}
35,242,{}
35,136,{}
35,71,{}
35,54,{}
35,75,{}
35,196,{}
35,146,{}
36,47,{}
36,57,{}
36,73,{}
36,110,{}
36,157,{}
36,187,{}
36,216,{}
36,37,{}
36,229,{}
36,238,{}
36,133,{}
36,194,{}
36,103,{}
37,121,{}
37,162,{}
37,247,{}
37,84,{}
37,243,{}
37,109,{}
37,87,{}
37,227,{}
37,81,{}
37,176,{}
38,78,{}
38,83,{}
38,90,{}
38,103,{}
38,112,{}
38,142,{}
38,174,{}
38,164,{}
38,225,{}
38,97,{}
38,190,{}
38,41,{}
38,198,{}
38,81,{}
39,70,{}
39,76,{}
39,89,{}
39,145,{}
39,64,{}
39,121,{}
39,57,{}
39,47,{}
40,50,{}
40,55,{}
40,195,{}
40,238,{}
40,51,{}
40,58,{}
40,212,{}
40,45,{}
40,172,{}
40,106,{}
40,112,{}
40,176,{}
41,72,{}
41,85,{}
41,108,{}
41,219,{}
41,154,{}
41,132,{}
41,65,{}
41,232,{}
42,44,{}
42,149,{}
42,218,{}
42,68,{}
42,145,{}
42,118,{}
42,140,{}
42,74,{}
42,236,{}
42,94,{}
42,129,{}
43,98,{}
43,110,{}
43,88,{}
43,80,{}
43,207,{}
44,53,{}
44,200,{}
44,170,{}
44,119,{}
44,190,{}
44,144,{}
45,159,{}
45,172,{}
45,114,{}
45,83,{}
45,85,{}
46,92,{}
46,126,{}
46,148,{}
46,182,{}
46,190,{}
46,226,{}
46,246,{}
46,60,{}
46,91,{}
46,191,{}
46,129,{}
46,152,{}
47,132,{}
47,201,{}
47,243,{}
47,237,{}
47,162,{}
47,125,{}
47,73,{}
47,75,{}
47,74,{}
47,183,{}
47,72,{}
48,99,{}
48,59,{}
48,51,{}
48,128,{}
48,237,{}
48,179,{}
49,51,{}
49,106,{}
49,156,{}
49,185,{}
49,206,{}
49,107,{}
49,237,{}
49,229,{}
49,73,{}
49,187,{}
49,231,{}
50,82,{}
50,102,{}
50,140,{}
50,113,{}
50,132,{}
51,81,{}
51,126,{}
51,242,{}
52,109,{}
52,194,{}
52,91,{}
52,62,{}
52,164,{}
52,203,{}
53,62,{}
53,73,{}
53,76,{}
53,221,{}
53,121,{}
53,187,{}
54,140,{}
54,223,{}
54,236,{}
54,148,{}
54,79,{}
54,60,{}
55,66,{}
55,93,{}
55,107,{}
55,206,{}
55,158,{}
55,122,{}
55,230,{}
55,115,{}
55,162,{}
55,120,{}
55,64,{}
55,139,{}
56,104,{}
56,107,{}
56,64,{}
56,194,{}
57,100,{}
57,146,{}
57,161,{}
57,133,{}
57,171,{}
57,239,{}
57,91,{}
57,157,{}
57,102,{}
57,76,{}
58,74,{}
58,86,{}
58,111,{}
58,151,{}
58,164,{}
58,167,{}
58,95,{}
58,174,{}
58,230,{}
58,136,{}
58,220,{}
58,130,{}
59,142,{}
59,231,{}
59,165,{}
59,186,{}
59,221,{}
60,148,{}
60,236,{}
60,242,{}
60,245,{}
60,92,{}
60,195,{}
60,161,{}
60,243,{}
60,80,{}
61,96,{}
61,128,{}
61,247,{}
61,119,{}
61,187,{}
61,68,{}
62,91,{}
62,193,{}
62,189,{}
62,246,{}
62,171,{}
62,139,{}
63,106,{}
63,107,{}
63,113,{}
63,213,{}
63,137,{}
63,158,{}
63,101,{}
63,185,{}
64,84,{}
64,98,{}
64,147,{}
64,207,{}
64,171,{}
64,169,{}
64,76,{}
65,194,{}
65,247,{}
65,75,{}
65,187,{}
65,185,{}
66,97,{}
66,239,{}
66,206,{}
66,191,{}
66,235,{}
66,165,{}
66,69,{}
66,108,{}
66,122,{}
67,125,{}
67,215,{}
67,123,{}
67,201,{}
67,217,{}
67,175,{}
67,110,{}
68,70,{}
68,89,{}
68,201,{}
68,200,{}
68,186,{}
69,140,{}
69,248,{}
69,158,{}
69,108,{}
69,247,{}
69,237,{}
70,88,{}
70,155,{}
70,199,{}
70,84,{}
70,243,{}
70,109,{}
70,91,{}
70,194,{}
71,233,{}
71,101,{}
71,235,{}
71,118,{}
71,236,{}
71,135,{}
72,219,{}
72,224,{}
72,184,{}
72,169,{}
72,86,{}
72,95,{}
72,153,{}
73,143,{}
73,151,{}
73,109,{}
73,144,{}
74,83,{}
74,92,{}
74,93,{}
74,165,{}
74,172,{}
74,206,{}
74,249,{}
74,230,{}
74,246,{}
74,156,{}
74,223,{}
75,118,{}
75,221,{}
75,218,{}
75,111,{}
75,122,{}
76,77,{}
76,240,{}
76,98,{}
76,93,{}
77,81,{}
77,247,{}
77,208,{}
77,87,{}
78,181,{}
78,186,{}
78,114,{}
78,188,{}
78,185,{}
79,107,{}
79,241,{}
79,85,{}
79,97,{}
79,89,{}
79,221,{}
80,209,{}
80,242,{}
80,231,{}
80,126,{}
80,182,{}
80,191,{}
80,152,{}
80,153,{}
80,249,{}
81,248,{}
81,86,{}
81,89,{}
81,137,{}
82,102,{}
82,107,{}
82,248,{}
82,137,{}
82,232,{}
83,111,{}
83,112,{}
83,137,{}
83,175,{}
83,159,{}
83,150,{}
84,189,{}
84,105,{}
84,218,{}
84,130,{}
84,136,{}
85,219,{}
85,174,{}
85,138,{}
85,198,{}
85,127,{}
85,173,{}
86,103,{}
86,107,{}
86,228,{}
86,238,{}
86,111,{}
87,169,{}
87,210,{}
87,234,{}
87,155,{}
87,100,{}
87,101,{}
87,221,{}
88,147,{}
88,92,{}
88,201,{}
89,144,{}
89,170,{}
89,189,{}
89,229,{}
89,210,{}
89,98,{}
89,109,{}
89,101,{}
90,114,{}
90,141,{}
90,228,{}
90,137,{}
90,120,{}
90,244,{}
90,225,{}
90,119,{}
91,157,{}
91,183,{}
92,203,{}
92,165,{}
92,93,{}
93,184,{}
93,242,{}
93,154,{}
94,133,{}
94,194,{}
94,166,{}
94,135,{}
94,116,{}
94,110,{}
95,97,{}
95,181,{}
95,169,{}
95,157,{}
96,131,{}
97,135,{}
97,205,{}
97,224,{}
97,196,{}
97,111,{}
97,242,{}
98,100,{}
98,116,{}
98,237,{}
98,225,{}
98,146,{}
98,166,{}
99,181,{}
99,111,{}
99,208,{}
99,107,{}
100,119,{}
100,173,{}
100,171,{}
100,206,{}
101,158,{}
101,174,{}
101,219,{}
101,142,{}
101,173,{}
101,114,{}
102,135,{}
102,175,{}
102,178,{}
102,223,{}
102,205,{}
102,161,{}
102,116,{}
103,154,{}
103,106,{}
103,161,{}
103,110,{}
103,129,{}
104,151,{}
104,228,{}
104,196,{}
104,189,{}
105,139,{}
105,189,{}
105,227,{}
105,168,{}
105,171,{}
105,134,{}
106,158,{}
106,206,{}
106,222,{}
106,204,{}
106,227,{}
107,175,{}
107,172,{}
107,195,{}
107,212,{}
107,198,{}
107,165,{}
108,117,{}
108,188,{}
108,176,{}
109,128,{}
109,195,{}
110,136,{}
111,209,{}
111,238,{}
111,156,{}
112,179,{}
112,158,{}
113,151,{}
113,216,{}
113,187,{}
113,177,{}
115,191,{}
115,167,{}
115,173,{}
115,195,{}
116,157,{}
117,165,{}
117,223,{}
117,226,{}
117,231,{}
118,177,{}
118,246,{}
119,214,{}
119,248,{}
119,208,{}
120,126,{}
120,224,{}
120,167,{}
120,181,{}
120,233,{}
121,204,{}
121,168,{}
121,244,{}
121,127,{}
122,167,{}
122,159,{}
123,199,{}
123,225,{}
123,144,{}
124,213,{}
124,174,{}
124,230,{}
124,236,{}
125,166,{}
126,164,{}
126,192,{}
126,241,{}
126,193,{}
127,179,{}
127,173,{}
127,225,{}
127,208,{}
128,144,{}
128,248,{}
129,157,{}
129,202,{}
129,141,{}
129,243,{}
130,205,{}
130,167,{}
130,159,{}
130,194,{}
131,204,{}
131,158,{}
131,186,{}
131,198,{}
132,177,{}
132,219,{}
133,171,{}
133,234,{}
133,155,{}
133,174,{}
134,192,{}
134,235,{}
134,195,{}
134,249,{}
134,205,{}
134,223,{}
134,207,{}
135,175,{}
135,159,{}
135,222,{}
135,205,{}
136,230,{}
136,141,{}
136,223,{}
137,244,{}
137,225,{}
137,184,{}
138,165,{}
139,193,{}
139,155,{}
139,220,{}
139,224,{}
140,208,{}
140,205,{}
140,211,{}
141,241,{}
141,150,{}
142,225,{}
142,212,{}
142,249,{}
143,194,{}
143,204,{}
143,198,{}
143,188,{}
143,221,{}
144,216,{}
145,237,{}
145,248,{}
145,170,{}
145,177,{}
146,191,{}
146,220,{}
146,241,{}
147,198,{}
147,194,{}
148,206,{}
148,184,{}
148,203,{}
148,228,{}
149,187,{}
149,199,{}
149,152,{}
151,185,{}
151,244,{}
152,206,{}
153,243,{}
153,193,{}
153,207,{}
153,217,{}
153,218,{}
153,162,{}
154,222,{}
154,246,{}
155,169,{}
155,246,{}
156,180,{}
157,177,{}
157,175,{}
158,245,{}
159,166,{}
159,233,{}
160,173,{}
160,227,{}
160,193,{}
160,170,{}
161,193,{}
161,238,{}
161,206,{}
162,218,{}
162,243,{}
163,211,{}
164,246,{}
164,172,{}
164,226,{}
164,211,{}
165,190,{}
166,217,{}
166,174,{}
167,235,{}
167,175,{}
168,243,{}
168,213,{}
168,185,{}
168,210,{}
169,214,{}
170,237,{}
172,178,{}
172,188,{}
174,222,{}
174,239,{}
174,238,{}
174,185,{}
174,189,{}
176,231,{}
178,197,{}
178,196,{}
179,222,{}
179,232,{}
180,228,{}
181,196,{}
182,195,{}
182,205,{}
182,236,{}
182,197,{}
182,249,{}
184,196,{}
184,246,{}
185,225,{}
185,216,{}
186,227,{}
188,221,{}
188,190,{}
192,249,{}
192,242,{}
193,229,{}
194,243,{}
195,213,{}
196,236,{}
196,228,{}
196,241,{}
197,220,{}
197,211,{}
199,210,{}
200,245,{}
201,234,{}
202,232,{}
202,227,{}
203,209,{}
203,238,{}
204,227,{}
205,217,{}
205,225,{}
205,212,{}
206,209,{}
207,234,{}
210,227,{}
210,221,{}
211,241,{}
211,236,{}
214,221,{}
215,247,{}
215,216,{}
218,243,{}
222,245,{}
222,249,{}
223,241,{}
223,233,{}
224,236,{}
225,248,{}
226,239,{}
231,233,{}
233,238,{}
