,model,graph,n,p,pr,eps,gam,max_it,avg_nit,std_nit,avg_ncluster_01,std_ncluster_01,avg_ncluster_001,std_ncluster_001,avg_ncluster_00001,std_ncluster_00001,avg_mean_opinion,avg_std_opinions,avg_median_opinion,10B_avg_entr,10B_std_entr,10B_avg_norm_entr
93,rewiring,ba,250,5.0,0.0,0.2,1.2,100000,79349.2,13145.776072944496,2.6711700914944045,0.3494784451091799,3.149431751939063,0.8077568934129661,3.561471681834952,1.1004167453615898,0.5162214163233222,0.2289885593616097,0.5152871750743397,1.1689735842578022,0.11555085035088491,0.509175905152524
94,rewiring,ba,250,5.0,0.0,0.2,1.6,100000,4494.8,4055.9248217884906,8.348928958696098,0.2768086493445075,38.21381728191576,1.7706338466498592,92.79633349137552,8.040975853847023,0.4919553837933149,0.2794785419595825,0.4784362751790491,2.2376048806300703,0.034804603577481656,0.9746451979852915
95,rewiring,ba,250,5.0,0.0,0.3,0.0,100000,310.6,495.6904679333666,1.1674352315112455,0.16251985112424455,1.1700997037248402,0.16590374118491066,1.4155347786512391,0.1566739925923442,0.4907404238317722,0.09686376990468884,0.4670991470586493,0.28595892641408105,0.18482620740700084,0.12455661715040324
96,rewiring,ba,250,5.0,0.0,0.3,0.4,100000,106.6,34.69063274141883,1.2156568701486201,0.4030545007934275,1.2246667559685884,0.4210680733748192,1.2468045909345558,0.43251933657574426,0.4963949671674218,0.07030587390412753,0.4524729083449678,0.17947556279560867,0.2777325820563266,0.07817510452747663
97,rewiring,ba,250,5.0,0.0,0.3,0.8,100000,3039.0,1574.5262144530966,1.5736187820010754,0.3992621684764941,1.5821386144016336,0.4080031574623103,1.6139461188618112,0.4200759978469481,0.4998870258691618,0.15984049411006865,0.4823644489809327,0.5122063754134365,0.2254863742775087,0.22310439546126923
98,rewiring,ba,250,5.0,0.0,0.3,1.2,100000,63740.4,17237.159668576493,1.790774806274164,0.4918948430956457,1.8539563736133544,0.5469130504513257,1.8699509554600564,0.5459967264371792,0.5086855873388995,0.17056722073115113,0.4919281411683574,0.6984313506252378,0.350806745597408,0.30421937666563803
99,rewiring,ba,250,5.0,0.0,0.3,1.6,100000,3865.6,2894.811054283164,8.286478661289262,0.2955736282317878,38.344147127201744,2.4240148595986324,91.21555823851378,6.964373130915122,0.5073746368769918,0.27753709855061875,0.5044096068117707,2.247395554404021,0.03394347569466194,0.9789097726925715
100,rewiring,ba,250,5.0,0.0,0.4,0.0,100000,38.6,1.8547236990991407,1.01943756052877,0.008329364580275344,1.01947135538195,0.008362852154770976,1.316997439997548,0.3857869326720795,0.4856222273719393,0.04403656260842196,0.4834137153838413,0.0558971798856589,0.0197651735057205,0.024347425422640692
101,rewiring,ba,250,5.0,0.0,0.4,0.4,100000,72.6,2.154065922853801,1.0161663593572892,0.008868747981162745,1.0161932197608696,0.008893372223293972,1.085789002904989,0.07377615669951762,0.4788600267161303,0.036935694475029784,0.4773736461585445,0.0461661612166644,0.0252481033020344,0.020108834999755083
102,rewiring,ba,250,5.0,0.0,0.4,0.8,100000,1099.6,191.25647701450526,1.0146110601183889,0.014949207007815856,1.0146526657415165,0.015022146090745791,1.1148038501071942,0.21360152593356493,0.4836136904151388,0.028361898451764605,0.4817946748725076,0.04093763901282523,0.04097495233462838,0.017831420384402448
103,rewiring,ba,250,5.0,0.0,0.4,1.2,100000,55059.4,14913.016644529032,1.0982585101504672,0.05138066026206802,1.1189472461382528,0.05361165082094406,1.1247643014591506,0.05305285048286172,0.4975541212885522,0.06630609544127394,0.490007583692942,0.2585810773375969,0.09129369725717904,0.11263150500725862
104,rewiring,ba,250,5.0,0.0,0.4,1.6,100000,8229.8,4250.470910381578,8.418445628284971,0.29275477459947113,36.61815113919031,3.276840724735964,87.10587560675215,6.4610005495552825,0.5049407926560592,0.2655834000599567,0.4935960785267148,2.2204164985735475,0.0483727173670748,0.9671583649981337
105,rewiring,ba,250,5.0,0.1,0.2,0.0,100000,1255.4,446.04062595239014,2.173746595500904,0.2493246826582728,2.173801494075298,0.2493023946167776,2.173944985005294,0.2492699845688025,0.522969342621286,0.2386629275033707,0.5525133172087779,0.8261492449121274,0.12736362091026981,0.35985012427486684
106,rewiring,ba,250,5.0,0.1,0.2,0.4,100000,21026.2,2558.8468809211704,1.9580716450791895,0.044190708687326434,1.9580972139779835,0.04421425175861232,1.9580972139779835,0.04421425175861232,0.509191271014937,0.23494711778022126,0.5559301701802891,0.7118558086232147,0.02550524461536981,0.31006673767049925
107,rewiring,ba,250,5.0,0.1,0.2,0.8,100000,9919.8,3132.083804753634,2.202580575517336,0.4068905935067526,2.2062518118630368,0.40581518233914304,2.2063626863177985,0.405780976196682,0.5002725914912205,0.2416062171259977,0.5307209596273286,0.849397132126243,0.13764150623157292,0.36997632744535747
108,rewiring,ba,250,5.0,0.1,0.2,1.2,100000,99999.0,0.0,2.5694683919031003,0.4832715058013478,3.028629834333654,0.4865277224256203,3.4187495037212345,0.5143498148261021,0.498480107150248,0.25374997404461785,0.4492216259709202,1.1138154154002302,0.22725897471045234,0.48515037460775834
109,rewiring,ba,250,5.0,0.1,0.2,1.6,100000,3790.0,2910.87759962524,8.63706443503451,0.40622059969861,43.604029280636645,2.0205296506009143,109.52675499149991,5.3983842477778765,0.497844166737366,0.2847510645372498,0.5096393360278769,2.264103360756195,0.023938826998213467,0.9861872788202081
110,rewiring,ba,250,5.0,0.1,0.3,0.0,100000,737.4,323.2043316541412,1.5619316301114017,0.39254348790800336,1.5687642441083205,0.4003898154903484,1.5687642441083205,0.4003898154903484,0.5271486521470667,0.15957820446198495,0.551224894236397,0.5013172552463898,0.22074714661796108,0.21836136474437678
111,rewiring,ba,250,5.0,0.1,0.3,0.4,100000,5883.8,7409.055713112164,1.1737794649531752,0.3030617052395975,1.17380687954739,0.3030491500067025,1.2340025155264651,0.29389623500786105,0.4808846076074934,0.06745287381130753,0.4540977567259105,0.17511383464523278,0.22896924728383197,0.07627524390709575
112,rewiring,ba,250,5.0,0.1,0.3,0.8,100000,9360.6,5068.732883078375,1.3883811491533475,0.4105098605797406,1.3914576347305314,0.4129837634719041,1.587311241538639,0.4434202500938496,0.4986237106363126,0.10855987495357344,0.4750561867256876,0.3672728989308098,0.2633013561002351,0.15997496715874857
113,rewiring,ba,250,5.0,0.1,0.3,1.2,100000,96080.8,5608.37239847712,1.8652047672792176,0.3331488394448527,1.9692336479485173,0.3649049742696036,2.8275775159866745,0.9188326215516333,0.5026794046062324,0.2036658601465579,0.4073523502725546,0.767163713451121,0.17916536445149167,0.3341574894907972
114,rewiring,ba,250,5.0,0.1,0.3,1.6,100000,8174.2,3767.6976736463344,8.760042853442169,0.695282142837134,44.10945113805069,3.2842156801018514,109.79894604120192,2.872064444862706,0.4994617124571136,0.28655904881029604,0.5182003823008017,2.2535960194820057,0.03607166004080625,0.9816105415217098
115,rewiring,ba,250,5.0,0.1,0.4,0.0,100000,344.6,189.7878815941629,1.0364224115758296,0.02428660870067417,1.0399775235674609,0.028210234167178955,1.0399918580862946,0.028219511719909312,0.5065878770311965,0.05139728014857521,0.5058028286704013,0.10442662556542155,0.06581125335196818,0.04548564852990803
116,rewiring,ba,250,5.0,0.1,0.4,0.4,100000,552.2,312.799872122736,1.0547819348975582,0.0103014448885818,1.0635357585022975,0.004290009150208393,1.0794930403052396,0.010659404867506446,0.5066714159508678,0.05447466337162445,0.506459239955943,0.18183850198008322,0.009189314574370246,0.07920434224018259
117,rewiring,ba,250,5.0,0.1,0.4,0.8,100000,3160.2,907.3542637801401,1.0864752929513617,0.02284139670874241,1.1032589715929435,0.020147296949692185,1.1130680725964823,0.033824589434250436,0.5061082523432663,0.08035064460780214,0.5034102212821392,0.23658961594169256,0.039206504492692924,0.10305256976639443
118,rewiring,ba,250,5.0,0.1,0.4,1.2,100000,78220.6,11008.60944170516,1.1418428557652267,0.05412380652436514,1.1817312434854288,0.0729663950935211,1.181979591600961,0.0731989299785767,0.4974684093859976,0.07860911327938681,0.4927079753816813,0.3890515037709254,0.1427246836212899,0.16946118736231772
119,rewiring,ba,250,5.0,0.1,0.4,1.6,100000,9066.4,6734.718482609352,8.731111561881024,0.2265077038563749,45.20614414441749,1.7864757023866291,108.24981104693369,5.966994552560362,0.4914498620050923,0.2815498775029753,0.4786251901454358,2.2648417970960737,0.010469395430919225,0.9865089233781507
120,rewiring,ba,250,5.0,0.2,0.2,0.0,100000,423.0,91.34549797335389,1.9421492817840147,0.15097925918704289,1.9454405692496373,0.1445581085064364,1.9454405692496373,0.1445581085064364,0.5063283395106295,0.2274332772999199,0.4789038765630994,0.703248440660661,0.04552226504841154,0.30631758163110356
121,rewiring,ba,250,5.0,0.2,0.2,0.4,100000,11914.0,1338.244372302757,2.0777510955429817,0.2410138937862804,2.0777510955429817,0.2410138937862804,2.0777510955429817,0.2410138937862804,0.5035274892895905,0.2284457997495877,0.6150489125600391,0.7780081584583194,0.13355868351676156,0.3388810608159121
122,rewiring,ba,250,5.0,0.2,0.2,0.8,100000,19278.8,2169.6249814196,2.5812103547766427,0.43851865332825546,2.587273367437996,0.4427096730281347,2.5872999916919266,0.4426767353586872,0.5202356777976043,0.2505833447250786,0.4893289937370801,0.9790227340832797,0.15894104627720354,0.4264380252084602
123,rewiring,ba,250,5.0,0.2,0.2,1.2,100000,99999.0,0.0,3.039436323373548,0.3755479984073963,3.7418837579760575,0.5809199213281664,6.178652018921405,2.5745939832196894,0.513024007598286,0.2493705933679027,0.5389537178921409,1.3246116749976853,0.09950809835757064,0.576967997973001
124,rewiring,ba,250,5.0,0.2,0.2,1.6,100000,3838.2,3415.517202416056,8.860270853029608,0.34311407514323594,45.75511501742716,3.571512102703877,127.40716383595802,5.690202424880901,0.4973522100534287,0.2812174292383992,0.4944175138869147,2.2720039326368373,0.012597243969020126,0.9896285720134179
125,rewiring,ba,250,5.0,0.2,0.3,0.0,100000,215.6,60.18837096981442,1.1919019406253646,0.3392329714616582,1.1919301398047548,0.3392211359137847,1.1919435700065453,0.3392144997406588,0.4951789446750318,0.07583004228596328,0.5277099536921919,0.18250728509586467,0.24114543700934607,0.07949564758096576
126,rewiring,ba,250,5.0,0.2,0.3,0.4,100000,3897.0,4660.091672918034,1.2056546372825359,0.3501239892915325,1.2073650176942334,0.3492206490444155,1.2172020760396949,0.34389285688540283,0.4982511233352181,0.0709649279435354,0.5320654924034909,0.21092169645161998,0.23654667609458574,0.09187226054833984
127,rewiring,ba,250,5.0,0.2,0.3,0.8,100000,10112.2,4550.272405032472,1.4921670016221822,0.3669878950865673,1.5011770423099648,0.37402452749614457,1.5497505926840165,0.33110636885854217,0.5057979908817114,0.1520460936796873,0.5881499349106185,0.4915924462699747,0.20361006696126296,0.21412547910959112
128,rewiring,ba,250,5.0,0.2,0.3,1.2,100000,99999.0,0.0,2.4889506576459826,0.13869975804156318,5.184843069326076,4.119081282759322,30.65207043661796,41.08339280594787,0.5081342039776218,0.2027931684979726,0.5528178392315517,1.230014927946262,0.12453816254947458,0.5357640007629405
129,rewiring,ba,250,5.0,0.2,0.3,1.6,100000,6854.2,7676.3353339989,9.158463714856216,0.21169297404404488,48.368824033697464,1.8416515051238047,132.2090117726165,9.534280014967417,0.5016945539095123,0.28614009206075297,0.4865942068892223,2.269060328076722,0.017134120477771457,0.9883464108623946
130,rewiring,ba,250,5.0,0.2,0.4,0.0,100000,120.6,44.652435543876,1.0261123440533215,0.013202992131004551,1.029573918060439,0.01718406393634437,1.2360619424834582,0.4232410139762013,0.5189457510237971,0.041714179950431335,0.5219933252396066,0.08822524973071022,0.04746614970667287,0.03842873097723895
131,rewiring,ba,250,5.0,0.2,0.4,0.4,100000,2987.8,1755.2548988679682,1.0411620465514202,0.014967350411700891,1.0430098971467183,0.01725323177044925,1.0762339216752457,0.0717902348164549,0.5126429734164779,0.05736743062906353,0.5127086298469804,0.11647476422999363,0.038607845676979016,0.050733518963038106
132,rewiring,ba,250,5.0,0.2,0.4,0.8,100000,11025.6,2224.833620745605,1.0708303635497272,0.029988806274278,1.0781916296505996,0.02943793656062896,1.0911798636438708,0.03842371107733463,0.4948718832045952,0.0743564765931208,0.4998453829972585,0.20030877170647302,0.07115447278610132,0.08724953370814627
133,rewiring,ba,250,5.0,0.2,0.4,1.2,100000,99999.0,0.0,1.4556202876484998,0.1286572841477095,1.6332769518638302,0.13228837035555052,3.1261464440213222,0.7232597559676928,0.5092072689359017,0.10982304333234527,0.5174604488400372,0.7750803970670838,0.07161216405613668,0.3376058005563747
134,rewiring,ba,250,5.0,0.2,0.4,1.6,100000,2141.2,1386.7704063759077,9.045508375387293,0.2706790307119128,49.42654920941651,2.4331507754510437,138.76131387112218,4.04849251460835,0.4861203196736333,0.2812302464036519,0.4830173595306267,2.2829046800534476,0.00812580287164427,0.9943766672718883
135,rewiring,ba,250,5.0,0.3,0.2,0.0,100000,340.6,113.32184255473436,2.1060074074339097,0.4270119448557739,2.1060074074339097,0.4270119448557739,2.1060074074339097,0.4270119448557739,0.5121463276217282,0.2304995126398181,0.6601326894779911,0.753025247736971,0.1691223830422517,0.3279991244306996
136,rewiring,ba,250,5.0,0.3,0.2,0.4,100000,9987.8,1096.0914925315317,2.0486706925098264,0.13542333528323422,2.048793142987564,0.13535330788268213,2.048793142987564,0.13535330788268213,0.4799187009462508,0.24065183443849086,0.4955104222477624,0.7856942549365943,0.08139925218078974,0.3422289338424015
137,rewiring,ba,250,5.0,0.3,0.2,0.8,100000,23081.8,7431.9497683986,2.5560798472505404,0.4341229617597538,2.5755509573083684,0.4459932704715333,2.5777584247046863,0.4471997763105805,0.4975624074166602,0.2578768986676484,0.4139562500927068,0.9827960512658546,0.170296230664535,0.42808158860265355
138,rewiring,ba,250,5.0,0.3,0.2,1.2,100000,99999.0,0.0,3.9716726667951017,0.9230102316512948,8.23647389690619,3.41491643113414,29.589528841219266,25.854740015863207,0.4865053649803645,0.2555538272750191,0.5160985070684518,1.694256633775095,0.10697831491081781,0.7379761755787037
139,rewiring,ba,250,5.0,0.3,0.2,1.6,100000,6467.8,7693.326937027958,9.114080919784792,0.3833941645530721,50.38398121188694,1.7615774771182835,143.77283981700162,10.489575377857154,0.5149267213816179,0.278433032840345,0.5320319422111244,2.2784971532628098,0.011285445951055418,0.9924568578995218
140,rewiring,ba,250,5.0,0.3,0.3,0.0,100000,108.6,36.827163887543655,1.024962152723628,0.03075258974777654,1.0250073168927087,0.030839878527868483,1.0315322518985952,0.02823843179227992,0.4959503581040677,0.035877181940867996,0.4939206441625614,0.06789423510747113,0.07703777880936549,0.02957304517486931
141,rewiring,ba,250,5.0,0.3,0.3,0.4,100000,4419.6,2718.717241641727,1.2482284701869324,0.3148296926066993,1.2503503209107798,0.313826227351344,1.2538534021309955,0.31148784693856524,0.4920105158976747,0.1031522505452757,0.4604842974828658,0.31775428100247927,0.20033490780325797,0.13840588514945046
142,rewiring,ba,250,5.0,0.3,0.3,0.8,100000,14200.2,3500.710350771683,1.7537514541009926,0.3591019216633758,1.7686819806790972,0.3661907687654631,1.7687135499454456,0.36618782000146144,0.5028440354103608,0.1901061790140868,0.5708232098516757,0.6321166187086782,0.21136519072569182,0.27533432391228635
143,rewiring,ba,250,5.0,0.3,0.3,1.2,100000,99999.0,0.0,3.273856702894777,0.6673893361016734,7.2412583774093155,4.667988151248424,37.020813121650654,37.46032601568193,0.5080804196006758,0.2219720263776938,0.6064150579731081,1.4709118563372485,0.2453824363616394,0.6406927290197225
144,rewiring,ba,250,5.0,0.3,0.3,1.6,100000,3526.0,2773.3863776978496,9.19064674105407,0.2663808150455393,48.824730960511744,1.8761820116543104,148.77346667525993,7.5075797046319375,0.4824734298101312,0.2903407092154858,0.4693887173983399,2.2686710852846157,0.019964355052831163,0.988176866354577
145,rewiring,ba,250,5.0,0.3,0.4,0.0,100000,79.2,36.864074652702186,1.017799833162608,0.00327761644390332,1.0194520729070935,0.004030694118397733,1.0658504274117313,0.08328958931310684,0.4922369030017631,0.033689262227914865,0.4907762429623617,0.05623969409913223,0.008200184865096537,0.024496616120378845
146,rewiring,ba,250,5.0,0.3,0.4,0.4,100000,1510.2,749.0413606737615,1.0461269843211738,0.014659968735608356,1.0514588656684778,0.015619354607636016,1.0514806045587035,0.015636907295212776,0.5057262684635732,0.06485618729024839,0.5069321594251082,0.12568134512797272,0.0392573234420604,0.054743677297851775
147,rewiring,ba,250,5.0,0.3,0.4,0.8,100000,9497.6,2450.735448798993,1.0618323390745878,0.023745861076219333,1.070929208076458,0.02420096949103211,1.297272260621957,0.4379640349430538,0.4963633459521263,0.0694209688332545,0.4925512439164058,0.1703929382300819,0.05060435813030934,0.07421893849721607
148,rewiring,ba,250,5.0,0.3,0.4,1.2,100000,99999.0,0.0,2.6739856197732195,0.5540503844901428,12.021934671271422,7.517840690459387,89.00849817059569,41.26042375581184,0.4930864694797768,0.1430319435321898,0.5227769125198616,1.4481896022254,0.1368641150544503,0.6307954785939552
149,rewiring,ba,250,5.0,0.3,0.4,1.6,100000,7711.6,4928.958169836705,9.174623690293519,0.14652396836080608,50.43279658406613,1.98315191524428,148.45049583331206,12.993012565182035,0.5053423680210489,0.2829122105391223,0.497615753737198,2.27975358591847,0.010099374975181454,0.9930041288073714
150,rewiring,ba,250,5.0,0.4,0.2,0.0,100000,269.6,78.20127876192308,1.9360163813565885,0.12207953994843598,1.9360942623625919,0.12213161050236948,1.9361491228344727,0.12219186606091967,0.5047545161782561,0.2274419879367049,0.45386569764892104,0.7128160280491582,0.05975928975681788,0.3104849854409656
151,rewiring,ba,250,5.0,0.4,0.2,0.4,100000,7187.0,567.6882947533796,2.010384676293256,0.12156049068038664,2.0107712403472666,0.12229900983602153,2.011078322461696,0.12227061210345368,0.4929408642017436,0.2392187651245996,0.6047608615341762,0.76131611852352,0.07504757011258581,0.3316104221487092
152,rewiring,ba,250,5.0,0.4,0.2,0.8,100000,27915.0,5634.31351630347,2.457372087557381,0.3694547436931399,2.4680290056769563,0.3590544407164576,2.4682083150958136,0.3589041015821165,0.4971196317283987,0.25197979749324445,0.5410276404278348,0.9740756945555897,0.1101450887231841,0.4242832174666444
153,rewiring,ba,250,5.0,0.4,0.2,1.2,100000,99999.0,0.0,5.273595842208197,0.7607486559354038,15.435088984896275,5.438647994650704,68.71384281324471,27.913578255595787,0.49460585374638294,0.2629582907098939,0.4693575168637139,1.9023898566671793,0.09798087790334171,0.8286338461929417
154,rewiring,ba,250,5.0,0.4,0.2,1.6,100000,4571.8,2361.9066365967983,9.355854335522956,0.2523509950525845,53.870721842455985,1.5931736004897334,166.10240955616618,8.231621713870133,0.4973299771620576,0.29357070213036485,0.4916657357784929,2.280580902572823,0.012657095892854813,0.9933644874262495
155,rewiring,ba,250,5.0,0.4,0.3,0.0,100000,108.4,46.18917622127504,1.181861904598953,0.34767698467723473,1.181861904598953,0.34767698467723473,1.1899719446811776,0.3435622327258613,0.5088100308889144,0.061034816335473224,0.5425805461618008,0.15021825348873658,0.25600504485567505,0.06543134611473854
156,rewiring,ba,250,5.0,0.4,0.3,0.4,100000,4249.6,1833.817722675839,1.1622147563407144,0.19269954058459576,1.1632083127573751,0.19435044347231345,1.163222884145473,0.1943432261028761,0.5082779047052449,0.09297808949965364,0.5269206821875583,0.2510422067016142,0.18526184266607404,0.10934775990677248
157,rewiring,ba,250,5.0,0.4,0.3,0.8,100000,18815.4,6216.906066525375,1.8798038818240208,0.14975837813836665,1.8874836318240824,0.15487202212020335,1.986376401154094,0.2801979800454025,0.4963107871687466,0.20609059064559468,0.4512964964273909,0.7030112484568377,0.055216437494304306,0.3062142665889989
158,rewiring,ba,250,5.0,0.4,0.3,1.2,100000,99999.0,0.0,3.635387169889982,0.8813252981601352,11.57131835935354,7.187545967339433,61.50539528970963,47.81856529622119,0.5102391887516564,0.2374469868894879,0.5799878497596165,1.6341838470841399,0.20156104136863479,0.7118099593781706
159,rewiring,ba,250,5.0,0.4,0.3,1.6,100000,1300.6,1431.6953027791913,9.172301453480195,0.15710073375449865,52.48759846012973,2.756396323993191,178.80500247306358,2.296578997214542,0.4967780665661527,0.2822128171968933,0.5090149026283595,2.273567398190957,0.008053465693592119,0.9903095788380496
160,rewiring,ba,250,5.0,0.4,0.4,0.0,100000,74.8,15.663971399361019,1.0211104889625235,0.008376566572736025,1.0228165656870902,0.0109880812358392,1.0313587615887154,0.02247114748683374,0.5023875298055478,0.038654094695876495,0.5022534732919642,0.06443341427379079,0.025369084379165612,0.028065597440985125
161,rewiring,ba,250,5.0,0.4,0.4,0.4,100000,1095.8,641.9340776123355,1.0327228343478156,0.007478442557638702,1.0327435338291906,0.0074939390331859425,1.0327502495904577,0.0074864299064981345,0.4992618458247426,0.04361298893066397,0.5003163807812526,0.09866300497736816,0.020941643505703413,0.042975158327735415
162,rewiring,ba,250,5.0,0.4,0.4,0.8,100000,7633.8,1483.9600264158062,1.0412721632103938,0.019370125040730924,1.0448030729936884,0.01921876322714941,1.0465307352124742,0.0199536660806622,0.4901435012070195,0.05080931227693608,0.4873107989672949,0.12047583365995881,0.04577744440042307,0.05247628558840551
163,rewiring,ba,250,5.0,0.4,0.4,1.2,100000,99999.0,0.0,5.192598683266276,0.8546080452789403,29.25716100014673,3.4526038194517965,119.17898172564682,8.74202779833554,0.4814458909316487,0.17032542234025114,0.4628282478894253,1.8660887111437408,0.133084275424742,0.8128219673969757
164,rewiring,ba,250,5.0,0.4,0.4,1.6,100000,4753.4,2711.203172025291,9.307643769029477,0.1850786603985816,54.068171911494396,2.6865418862412245,176.11177564399293,7.637530529181531,0.5130296593506374,0.2861357734111146,0.5247049406602728,2.281299797543719,0.007891338718821419,0.993677620248449
165,rewiring,ba,250,5.0,0.5,0.2,0.0,100000,176.4,27.419700946582182,2.153623137750935,0.2680335395467029,2.1560094650087374,0.2661204579378396,2.1560094650087374,0.2661204579378396,0.4974120463653639,0.2309099843483875,0.5078408390993226,0.8156630883384535,0.13647846308741318,0.355282614506576
166,rewiring,ba,250,5.0,0.5,0.2,0.4,100000,6834.4,1455.6971663089819,2.301804396779098,0.3485695112486551,2.3018307965607843,0.34854899968995184,2.3019020258535456,0.3484721996842912,0.5031903558907466,0.23576583649937796,0.5221074381043671,0.8746079665095159,0.13913248614818252,0.3809575417256644
167,rewiring,ba,250,5.0,0.5,0.2,0.8,100000,17172.4,3025.334004700969,2.144314586095058,0.3855038080319577,2.1533700671990514,0.3805850905378386,2.15339602981604,0.3805755898760547,0.5097268539983928,0.2444115846319136,0.6679897008284048,0.8180184068232395,0.149868995759418,0.35630853283147534
168,rewiring,ba,250,5.0,0.5,0.2,1.2,100000,99999.0,0.0,5.878440960268419,0.7905963413064617,20.89128881557324,7.169281327292382,65.34094183466155,24.155479235016905,0.4966285478247087,0.26109167477825856,0.4823183524900859,2.0031496145867402,0.10430083535048074,0.8725222981071186
169,rewiring,ba,250,5.0,0.5,0.2,1.6,100000,2450.2,2249.888032769631,9.582149586707184,0.14336305604096616,56.63487972743698,0.34031507172040903,189.03017509396042,7.791149695211128,0.4934109339109217,0.2916259135177134,0.4823557452971124,2.2806530377787384,0.01004630156336389,0.9933959077331408
170,rewiring,ba,250,5.0,0.5,0.3,0.0,100000,96.6,17.749366185867032,1.2004260879674222,0.35212616343642394,1.2020920943543532,0.35126957840164313,1.3906244983894829,0.4420804383135218,0.5013516574333656,0.0824355785389985,0.5358728062331488,0.19577142376619466,0.2371930460166292,0.0852731774622949
171,rewiring,ba,250,5.0,0.5,0.3,0.4,100000,3990.6,2185.3899057147673,1.4197750782000695,0.4538815566174032,1.4198406337794205,0.4538305714447742,1.4251601166892935,0.4565952273895329,0.4933239263515087,0.1274854622677984,0.4994859237329809,0.35757960987997284,0.28022010613079296,0.15575281082191517
172,rewiring,ba,250,5.0,0.5,0.3,0.8,100000,15876.4,4402.738629535032,1.2891543931511866,0.3652412545539716,1.2927501056748767,0.3706203030036648,1.2948933374546698,0.3692656081236503,0.5036140017555197,0.10882825026504137,0.4742452024642693,0.3405622993757344,0.24314250150676645,0.1483404923607084
173,rewiring,ba,250,5.0,0.5,0.3,1.2,100000,99999.0,0.0,4.526105893548428,1.3825994656454628,18.2573417664652,12.698042857903712,70.86619568424811,42.92764933738443,0.4876333561232918,0.2511123077331192,0.4392605376230262,1.7484616747911503,0.2742500478513574,0.7615865472713225
174,rewiring,ba,250,5.0,0.5,0.3,1.6,100000,2594.8,2488.228799769025,9.444635056903227,0.1977820464080374,57.148909144660436,1.869559428209936,196.94292916162857,11.296395412944396,0.4967853721453167,0.28588603708768245,0.5003697915774951,2.2889650162294,0.005073684835184761,0.9970163994262111
175,rewiring,ba,250,5.0,0.5,0.4,0.0,100000,72.6,12.403225386970925,1.0314297877777268,0.027109871980670858,1.031533440197872,0.027280504464834317,1.0484574746033497,0.033066662411896784,0.5095162318400919,0.05016736731690101,0.5115061032427787,0.0869441646360893,0.06722554353324958,0.037870722078308036
176,rewiring,ba,250,5.0,0.5,0.4,0.4,100000,1966.4,602.8122759201243,1.068736802153376,0.017778208708913768,1.0723922815172289,0.016293142725818072,1.075927523902959,0.014768430478670004,0.4966207073714696,0.061894936690386426,0.49467464823571,0.1833088435526234,0.041897797251121395,0.07984478656772219
177,rewiring,ba,250,5.0,0.5,0.4,0.8,100000,10143.6,2338.641024184772,1.0938176520256555,0.02527594130672215,1.1015965067518638,0.02538412749126861,1.1273978980219022,0.023847381238840143,0.4962201403229886,0.07805410127194548,0.4993148434094213,0.2567591183076569,0.0656959997106193,0.11183790483466831
178,rewiring,ba,250,5.0,0.5,0.4,1.2,100000,99999.0,0.0,5.230153924107715,1.0748120955356204,30.22936636021935,8.180275672532602,124.93702045103369,2.145711524602617,0.4883612322661721,0.1918956466070864,0.4630184601794107,1.9094328049598748,0.12446900645779271,0.83170157981855
179,rewiring,ba,250,5.0,0.5,0.4,1.6,100000,3967.0,3203.841881241957,9.529295149778218,0.08110225093243867,56.741420557447434,2.246701516479892,195.82025629766048,9.94381856004508,0.4978458698149815,0.29115630562076816,0.4948218880839498,2.2800677955123176,0.009933571759106502,0.9931409907146972
