,model,graph,n,p,pr,eps,gam,max_it,avg_nit,std_nit,nruns,avg_ncluster_01,std_ncluster_01,avg_ncluster_001,std_ncluster_001,avg_ncluster_00001,std_ncluster_00001,avg_mean_opinion,avg_std_opinions,avg_median_opinion,10B_avg_entr,10B_std_entr,10B_avg_norm_entr
18,triangles rewiring,er,250,0.1,0.1,0.2,1.2,100000,16264.1,13877.491106944846,15,1.0,0.0,1.0,0.0,1.0,0.0,0.5053247489297276,7.494005416219807e-17,0.5053247489297276,0.0,0.0,0.0
19,triangles rewiring,er,250,0.1,0.1,0.2,1.6,100000,12405.333333333336,14975.994901471116,15,1.0,0.0,1.0,0.0,1.0,0.0,0.5361169412414639,8.326672684688674e-17,0.5361169412414639,0.0,0.0,0.0
20,triangles rewiring,er,250,0.1,0.1,0.3,0.0,100000,16.433333333333334,1.430229196861662,15,1.0,0.0,1.0,0.0,1.0,0.0,0.500945258057172,1.4060608453614096e-06,0.5009452836116074,0.0,0.0,0.0
21,triangles rewiring,er,250,0.1,0.1,0.3,0.4,100000,24.6,5.776965754903983,15,1.0,0.0,1.0,0.0,1.0,0.0,0.4647157829202409,1.0995409816826382e-06,0.4647157759415211,0.0,0.0,0.0
22,triangles rewiring,er,250,0.1,0.1,0.3,0.8,100000,3158.2,6385.666341633163,15,1.0,0.0,1.0,0.0,1.0,0.0,0.4729243738233734,9.22877915414718e-07,0.4729243607264307,0.0,0.0,0.0
23,triangles rewiring,er,250,0.1,0.1,0.3,1.2,100000,8841.366666666667,16471.698025164933,15,1.0,0.0,1.0,0.0,1.0,0.0,0.5353723623248187,5.9105505449054e-07,0.535372330723456,0.0,0.0,0.0
24,triangles rewiring,er,250,0.1,0.1,0.3,1.6,100000,9771.666666666666,20234.73358416716,15,1.0005375994450587,0.0028950616118648144,1.0005375994450587,0.0028950616118648144,1.0005375994450587,0.0028950616118648144,0.4965944446064112,0.0013159809600391322,0.4967126196051781,0.0015531474740701522,0.008363955117652432,0.0006800055214859547
25,triangles rewiring,er,250,0.1,0.1,0.4,0.0,100000,15.866666666666667,1.087300428686673,15,1.0,0.0,1.0,0.0,1.0,0.0,0.4988030401773499,1.2129542060077463e-06,0.4988030618333206,0.0,0.0,0.0
26,triangles rewiring,er,250,0.1,0.1,0.4,0.4,100000,21.7,1.5307950004273383,15,1.0,0.0,1.0,0.0,1.0,0.0,0.5053952660504797,1.0791013039292177e-06,0.5053952996890543,0.0,0.0,0.0
27,triangles rewiring,er,250,0.1,0.1,0.4,0.8,100000,304.1333333333333,1446.0259733336588,15,1.0,0.0,1.0,0.0,1.0,0.0,0.5096901753459264,1.1915545700327282e-06,0.5096901365978976,0.0,0.0,0.0
28,triangles rewiring,er,250,0.1,0.1,0.4,1.2,100000,4512.4,11955.592648352207,15,1.0,0.0,1.0,0.0,1.0,0.0,0.4510040736652631,7.880519723004381e-07,0.45100408011132204,0.0,0.0,0.0
29,triangles rewiring,er,250,0.1,0.1,0.4,1.6,100000,229.56666666666663,882.6252388314205,15,1.0,0.0,1.0,0.0,1.0,0.0,0.5024330301946189,1.1070339580823685e-06,0.5024330422075595,0.0,0.0,0.0
30,triangles rewiring,er,250,0.1,0.2,0.2,0.0,100000,15.5,0.9916316520429008,15,1.0,0.0,1.0,0.0,1.0,0.0,0.5154621171384284,1.4198047508008184e-06,0.5154621282655819,0.0,0.0,0.0
31,triangles rewiring,er,250,0.1,0.2,0.2,0.4,100000,35.0,29.54431699441818,15,1.0,0.0,1.0,0.0,1.0,0.0,0.5170296676007026,6.721245032532197e-07,0.5170296576373428,0.0,0.0,0.0
32,triangles rewiring,er,250,0.1,0.2,0.2,0.8,100000,936.8666666666667,1103.629519157383,15,1.0,0.0,1.0,0.0,1.0,0.0,0.5816748221133017,1.2240832061075752e-07,0.5816748184183179,0.0,0.0,0.0
33,triangles rewiring,er,250,0.1,0.2,0.2,1.2,100000,6021.4333333333325,9756.47027595306,15,1.0,0.0,1.0,0.0,1.0,0.0,0.4342404629607952,1.5956646455817007e-07,0.4342404858967495,0.0,0.0,0.0
34,triangles rewiring,er,250,0.1,0.2,0.2,1.6,100000,26649.266666666666,36605.777773400136,15,1.0018783987868949,0.004501522913289211,1.0018783987868949,0.004501522913289211,1.0018783987868949,0.004501522913289211,0.5055184908658126,0.006406487048574157,0.5057229697949761,0.005714078246480059,0.01341978657344187,0.0025017616309330054
35,triangles rewiring,er,250,0.1,0.2,0.3,0.0,100000,15.566666666666665,1.2297244497131143,15,1.0,0.0,1.0,0.0,1.0,0.0,0.5230653070482977,1.576146939774959e-06,0.5230652994522619,0.0,0.0,0.0
36,triangles rewiring,er,250,0.1,0.2,0.3,0.4,100000,27.4,27.88739261147708,15,1.0,0.0,1.0,0.0,1.0,0.0,0.4833547170236245,1.2836658504842664e-06,0.4833546789041778,0.0,0.0,0.0
37,triangles rewiring,er,250,0.1,0.2,0.3,0.8,100000,412.1,588.5164030565901,15,1.0,0.0,1.0,0.0,1.0,0.0,0.525476254908716,7.179021368489294e-07,0.5254763050799832,0.0,0.0,0.0
38,triangles rewiring,er,250,0.1,0.2,0.3,1.2,100000,905.7666666666668,2831.5777425707784,15,1.0,0.0,1.0,0.0,1.0,0.0,0.5051420437152178,8.503425604442713e-07,0.5051420114813034,0.0,0.0,0.0
39,triangles rewiring,er,250,0.1,0.2,0.3,1.6,100000,60295.2,48628.83776690535,15,1.5441032604914553,0.4580224039011779,1.550808525033085,0.4584210655606908,1.550808525033085,0.4584210655606908,0.5044530059605774,0.13719581796915364,0.4567589288235146,0.43616473470378725,0.33451123360202684,0.19096346794344102
40,triangles rewiring,er,250,0.1,0.2,0.4,0.0,100000,16.2,1.7204650534085253,15,1.0,0.0,1.0,0.0,1.0,0.0,0.5018649643128331,1.4714767613446097e-06,0.5018649725444664,0.0,0.0,0.0
41,triangles rewiring,er,250,0.1,0.2,0.4,0.4,100000,21.9,2.6248809496813377,15,1.0,0.0,1.0,0.0,1.0,0.0,0.5060197855849229,1.376397410030065e-06,0.5060197660407446,0.0,0.0,0.0
42,triangles rewiring,er,250,0.1,0.2,0.4,0.8,100000,73.7,80.09126044706751,15,1.0,0.0,1.0,0.0,1.0,0.0,0.5079564464260712,8.31331552897377e-07,0.5079564551279729,0.0,0.0,0.0
43,triangles rewiring,er,250,0.1,0.2,0.4,1.2,100000,413.9,365.2666012654319,15,1.0064511933407037,0.007901065958382372,1.0097160139077512,0.010781203360126843,1.0097160139077512,0.010781203360126843,0.4904061939857493,0.00951369949869397,0.48970741137635404,0.023290760428215606,0.031242066243160626,0.01019725811953246
44,triangles rewiring,er,250,0.1,0.2,0.4,1.6,100000,10770.1,29749.48467604103,15,1.0205282686883088,0.023078979636557143,1.0256908223638517,0.02796972181717972,1.0257053907674365,0.027991145102705825,0.49433139119429,0.02418403946545493,0.49173868093355894,0.05834010069592825,0.06714946461817617,0.025542706832156183
45,triangles rewiring,er,250,0.1,0.3,0.2,0.0,100000,16.2,1.6,15,1.0,0.0,1.0,0.0,1.0,0.0,0.4971174790579843,1.5397860555426241e-06,0.4971175406449776,0.0,0.0,0.0
46,triangles rewiring,er,250,0.1,0.3,0.2,0.4,100000,36.1,34.19780694722982,15,1.0,0.0,1.0,0.0,1.0,0.0,0.4891958648709121,7.914738156351513e-07,0.4891958724473259,0.0,0.0,0.0
47,triangles rewiring,er,250,0.1,0.3,0.2,0.8,100000,44313.6,45732.53339188635,15,1.3497500460727565,0.4314044364920887,1.3497500460727565,0.4314044364920887,1.3497500460727565,0.4314044364920887,0.5063423669037801,0.0859056198155574,0.5435624869877022,0.2632267927703295,0.3227161791691108,0.11524705507699805
48,triangles rewiring,er,250,0.1,0.3,0.2,1.2,100000,99999.0,0.0,15,1.8050500177593525,0.1900385229419116,1.8050500177593525,0.1900385229419116,1.8050500177593525,0.1900385229419116,0.5060279139621874,0.21299238229557765,0.5481746516126519,0.6291903484459512,0.07049911389559027,0.2754747492765091
49,triangles rewiring,er,250,0.1,0.3,0.2,1.6,100000,99999.0,0.0,15,2.116181517772745,0.4270814019086439,2.116181517772745,0.4270814019086439,2.116181517772745,0.4270814019086439,0.5227366200030612,0.24473358812660576,0.5614717748221636,0.7606387103896035,0.18656333158907137,0.333026020745744
50,triangles rewiring,er,250,0.1,0.3,0.3,0.0,100000,16.4,1.3564659966250538,15,1.0,0.0,1.0,0.0,1.0,0.0,0.5482590784642636,1.4874662502747541e-06,0.548259103324824,0.0,0.0,0.0
51,triangles rewiring,er,250,0.1,0.3,0.3,0.4,100000,24.9,6.2521996129362325,15,1.0,0.0,1.0,0.0,1.0,0.0,0.6041708544624521,1.1190218054046304e-06,0.6041708019796032,0.0,0.0,0.0
52,triangles rewiring,er,250,0.1,0.3,0.3,0.8,100000,33337.0,41437.121813658836,15,1.1909728190795412,0.3820541400392898,1.1909728190795412,0.3820541400392898,1.1909728190795412,0.3820541400392898,0.5024561128125561,0.04728014968584335,0.5015574305974692,0.1362984345632813,0.272607446835122,0.05967475054383474
53,triangles rewiring,er,250,0.1,0.3,0.3,1.2,100000,30458.5,45535.71907689612,15,1.263639007976356,0.40651235582311057,1.263639007976356,0.40651235582311057,1.263639007976356,0.40651235582311057,0.4586171012420285,0.060499885392330414,0.4858973756355137,0.19759106756523973,0.30226279520858346,0.08651014741604535
54,triangles rewiring,er,250,0.1,0.3,0.3,1.6,100000,50663.8,49349.56230768415,15,1.453473993410157,0.4624075110853978,1.453473993410157,0.4624075110853978,1.453473993410157,0.4624075110853978,0.4598393504372603,0.11615634490613963,0.5211469625737702,0.3362424328227125,0.32895701798083166,0.14721506791504282
55,triangles rewiring,er,250,0.1,0.3,0.4,0.0,100000,16.5,0.9219544457292888,15,1.0,0.0,1.0,0.0,1.0,0.0,0.4773887085602476,1.2794317455597823e-06,0.4773886674598726,0.0,0.0,0.0
56,triangles rewiring,er,250,0.1,0.3,0.4,0.4,100000,23.6,2.0099751242241783,15,1.0,0.0,1.0,0.0,1.0,0.0,0.5196567371981601,1.0175326307665254e-06,0.5196567828918861,0.0,0.0,0.0
57,triangles rewiring,er,250,0.1,0.3,0.4,0.8,100000,2865.2,8261.001050720184,15,1.0,0.0,1.0,0.0,1.0,0.0,0.4997059403127959,8.132984586831031e-07,0.499705914778995,0.0,0.0,0.0
58,triangles rewiring,er,250,0.1,0.3,0.4,1.2,100000,249.6,264.6557008643494,15,1.001606399793555,0.0032127995871101154,1.001606399793555,0.0032127995871101154,1.001606399793555,0.0032127995871101154,0.5065489185109799,0.0020759975369846017,0.5065669799025759,0.0052155665966795075,0.010431133193359015,0.0022835011759221916
59,triangles rewiring,er,250,0.1,0.3,0.4,1.6,100000,404.3,221.00635737462397,15,1.0,0.0,1.0032191981287308,0.005343271431539451,1.0032191981287308,0.005343271431539451,0.4986207293681783,0.0004917735979680325,0.4986194173731777,0.0026077832983397537,0.007823349895019262,0.0011417505879610958
60,triangles rewiring,er,250,0.1,0.4,0.2,0.0,100000,15.933333333333335,0.9977753031397181,15,1.0,0.0,1.0,0.0,1.0,0.0,0.5037450120894303,1.3170131011697255e-06,0.5037450434790033,0.0,0.0,0.0
61,triangles rewiring,er,250,0.1,0.4,0.2,0.4,100000,25.66666666666667,5.2493385826745405,15,1.0,0.0,1.0,0.0,1.0,0.0,0.42241783961526186,9.031383548502544e-07,0.4224177818796608,0.0,0.0,0.0
62,triangles rewiring,er,250,0.1,0.4,0.2,0.8,100000,48935.0,38908.27831880168,15,1.2297801758840097,0.3847198913676253,1.2297801758840097,0.3847198913676253,1.2297801758840097,0.3847198913676253,0.5257513721612124,0.06384102344675473,0.4974224878951199,0.1742268386494084,0.2894228103739778,0.07628072301606112
63,triangles rewiring,er,250,0.1,0.4,0.2,1.2,100000,77736.6,36360.13492787578,15,1.5572198561869786,0.4574663047530661,1.5572198561869786,0.4574663047530661,1.5572198561869786,0.4574663047530661,0.5043154866900929,0.1441199398466638,0.4578561733130732,0.40572207667592725,0.32822528503590326,0.17763493611162187
64,triangles rewiring,er,250,0.1,0.4,0.2,1.6,100000,95014.3,14954.1,15,1.881242942311291,0.3396005997936092,1.881242942311291,0.3396005997936092,1.881242942311291,0.3396005997936092,0.4668429518837472,0.19920006393873754,0.4477959662051676,0.6421906038912063,0.23404443031724134,0.2811665754753018
65,triangles rewiring,er,250,0.1,0.4,0.3,0.0,100000,16.7,1.4866068747318506,15,1.0,0.0,1.0,0.0,1.0,0.0,0.5060600507965431,1.3605613893607134e-06,0.5060600605865015,0.0,0.0,0.0
66,triangles rewiring,er,250,0.1,0.4,0.3,0.4,100000,36.2,25.297430699578968,15,1.0,0.0,1.0,0.0,1.0,0.0,0.47194746067664706,1.028600979775396e-06,0.4719474283579813,0.0,0.0,0.0
67,triangles rewiring,er,250,0.1,0.4,0.3,0.8,100000,21797.3,39434.00915719832,15,1.1906114218470565,0.3813131126039683,1.1906114218470565,0.3813131126039683,1.1906114218470565,0.3813131126039683,0.4762082744885728,0.04105824315726656,0.4812956825508609,0.13620521442262806,0.2724192560256874,0.059633936512059775
68,triangles rewiring,er,250,0.1,0.4,0.3,1.2,100000,40290.6,48754.291721242334,15,1.3463222469599827,0.4146207444250997,1.3463363456026498,0.4146106511062262,1.3463363456026498,0.4146106511062262,0.5393459703439186,0.0973145761033634,0.5702040382565533,0.2788193372868669,0.3064751151674084,0.1220738481164735
69,triangles rewiring,er,250,0.1,0.4,0.3,1.6,100000,50226.5,49775.71187687828,15,1.30988242974635,0.4631967861888006,1.309936933801914,0.4632854549402952,1.309936933801914,0.4632854549402952,0.5296681815051085,0.07717446504435277,0.5473376780160277,0.23209469958406315,0.3276156888636273,0.10161667186129565
70,triangles rewiring,er,250,0.1,0.4,0.4,0.0,100000,16.8,1.3266499161421599,15,1.0,0.0,1.0,0.0,1.0,0.0,0.4781309777401407,1.3210997988009802e-06,0.478130981246557,0.0,0.0,0.0
71,triangles rewiring,er,250,0.1,0.4,0.4,0.4,100000,26.4,10.938007131100251,15,1.0,0.0,1.0,0.0,1.0,0.0,0.494933690767463,1.0252902859072578e-06,0.4949336756592017,0.0,0.0,0.0
72,triangles rewiring,er,250,0.1,0.4,0.4,0.8,100000,69.3,62.91589624252365,15,1.0,0.0,1.0,0.0,1.0,0.0,0.4917835061056398,1.0937603673785514e-06,0.4917835823422964,0.0,0.0,0.0
73,triangles rewiring,er,250,0.1,0.4,0.4,1.2,100000,3768.1,8592.871353046083,15,1.0080895679388522,0.010876290685932393,1.0081032155725755,0.010906969553131488,1.0081032155725755,0.010906969553131488,0.5011520043112959,0.010216565210455258,0.5010997351853498,0.023290760428215606,0.031242066243160626,0.01019725811953246
74,triangles rewiring,er,250,0.1,0.4,0.4,1.6,100000,426.8,742.8436982299843,15,1.0147240607596089,0.01861293191493186,1.0266479716215546,0.03023070743191276,1.0266479716215546,0.03023070743191276,0.5015209178542235,0.016303582526754016,0.5016693241508935,0.05363056389879569,0.05881314219037046,0.023480757739003443
75,triangles rewiring,er,250,0.1,0.5,0.2,0.0,100000,16.966666666666665,1.4940623220676648,15,1.0,0.0,1.0,0.0,1.0,0.0,0.4840918004702929,1.2668897459901388e-06,0.4840918134012782,0.0,0.0,0.0
76,triangles rewiring,er,250,0.1,0.5,0.2,0.4,100000,30.86666666666667,14.696333631971688,15,1.0,0.0,1.0,0.0,1.0,0.0,0.5121716235926388,7.037259523567147e-07,0.5121716036022493,0.0,0.0,0.0
77,triangles rewiring,er,250,0.1,0.5,0.2,0.8,100000,18750.766666666666,31095.766116609655,15,1.0905659681495663,0.2720329739961716,1.0905659681495663,0.2720329739961716,1.0905659681495663,0.2720329739961716,0.484956691600689,0.02524237924615949,0.464541659607118,0.06678731901564071,0.2003968054365187,0.029241103278405258
78,triangles rewiring,er,250,0.1,0.5,0.2,1.2,100000,90757.66666666669,24082.761809135507,15,1.7167355649959268,0.4412237184008087,1.7167355649959268,0.4412237184008087,1.7167355649959268,0.4412237184008087,0.4916690867807592,0.17015846637712045,0.5084423251072906,0.5552971453381869,0.30749957622687235,0.24312251811208246
79,triangles rewiring,er,250,0.1,0.5,0.2,1.6,100000,89398.26666666666,27322.092717473573,15,1.8035833495029108,0.4726230162748998,1.8035833495029108,0.4726230162748998,1.8035833495029108,0.4726230162748998,0.4693359189849375,0.18150517982320602,0.4711992596295532,0.5842085704263472,0.272352395761905,0.255780639135488
80,triangles rewiring,er,250,0.1,0.5,0.3,0.0,100000,16.866666666666667,1.3097921802925665,15,1.0,0.0,1.0,0.0,1.0,0.0,0.4911666432510716,1.0577730466045887e-06,0.4911666346297449,0.0,0.0,0.0
81,triangles rewiring,er,250,0.1,0.5,0.3,0.4,100000,26.93333333333333,14.059239745527572,15,1.0,0.0,1.0,0.0,1.0,0.0,0.5003463593907923,8.837655306757895e-07,0.5003463378739851,0.0,0.0,0.0
82,triangles rewiring,er,250,0.1,0.5,0.3,0.8,100000,23470.4,39559.24608954692,15,1.1574283583321392,0.33048739863643434,1.1574283583321392,0.33048739863643434,1.1574283583321392,0.33048739863643434,0.5310033157743086,0.04155739140834809,0.5624446288352253,0.12388978357229982,0.2506325152096365,0.054241943080968885
83,triangles rewiring,er,250,0.1,0.5,0.3,1.2,100000,40663.26666666667,45525.640554844336,15,1.2680016049633565,0.4043901462787938,1.2680016049633565,0.4043901462787938,1.2680016049633565,0.4043901462787938,0.5316672869219162,0.0738301566383713,0.5223876398723178,0.20931505958678473,0.2959823529873956,0.09164319462605407
84,triangles rewiring,er,250,0.1,0.5,0.3,1.6,100000,33459.93333333333,47050.45271828482,15,1.3038832656792891,0.4353027721988073,1.3038832656792891,0.4353027721988073,1.3038832656792891,0.4353027721988073,0.5137930531089964,0.07817433788729061,0.5260915687718906,0.2236415343689773,0.31714203316279055,0.09791567172044761
85,triangles rewiring,er,250,0.1,0.5,0.4,0.0,100000,15.933333333333335,0.8537498983243801,15,1.0,0.0,1.0,0.0,1.0,0.0,0.4831248775744967,1.2956898422108116e-06,0.4831249064048159,0.0017385221988931692,0.006504954427559102,0.0007611670586407306
86,triangles rewiring,er,250,0.1,0.5,0.4,0.4,100000,22.93333333333333,2.0483055327649624,15,1.0,0.0,1.0,0.0,1.0,0.0,0.4907442450751529,1.0863097763666365e-06,0.4907442540655002,0.0,0.0,0.0
87,triangles rewiring,er,250,0.1,0.5,0.4,0.8,100000,58.06666666666667,34.00679670627951,15,1.0,0.0,1.0,0.0,1.0,0.0,0.499439117747959,1.059273418349733e-06,0.499439134469566,0.0,0.0,0.0
88,triangles rewiring,er,250,0.1,0.5,0.4,1.2,100000,5364.866666666667,18808.59478311858,15,1.001606399793555,0.0032127995871101154,1.0021418663914068,0.0035518835856843344,1.0021418663914068,0.0035518835856843344,0.5151899321448056,0.004801793986165271,0.5151419288165168,0.0052155665966795075,0.010431133193359015,0.0022835011759221916
89,triangles rewiring,er,250,0.1,0.5,0.4,1.6,100000,224.26666666666668,207.30604322005559,15,1.0037655374614345,0.006524477942800968,1.0037655374614345,0.006524477942800968,1.0037655374614345,0.006524477942800968,0.5040180612098728,0.008343393150845488,0.5035904976268787,0.011796759717527697,0.019848323637143936,0.0051649066669374084
90,triangles rewiring,ba,250,5.0,0.0,0.2,0.0,100000,3442.066666666666,17930.421076917173,15,1.2451141687921854,0.10200380497582884,1.2489736497703376,0.10489773962316704,1.249764546508621,0.10551152801290152,0.4583147848142801,0.13955468134666302,0.4500948361849391,0.48562104187953153,0.14215107272253805,0.21261663514956594
91,triangles rewiring,ba,250,5.0,0.0,0.2,0.4,100000,37625.46666666667,47478.834001923664,15,1.4872143664796298,0.11966762182973445,1.5014495399603214,0.12377290771975835,1.5080762680516948,0.12718444681537674,0.4716374896259971,0.18105631169137024,0.4576956344695279,0.6656739951587968,0.09321839857123812,0.29144817203440315
92,triangles rewiring,ba,250,5.0,0.0,0.2,0.8,100000,52870.56666666666,38671.76232574472,15,1.7706162314627782,0.2375635650666527,1.7872522091849912,0.2428505269540465,1.8021227104745456,0.24616484982725834,0.5304076977273648,0.2195431303823754,0.550686221936078,0.7867960584956722,0.11631192579769083,0.3444783402688503
93,triangles rewiring,ba,250,5.0,0.0,0.2,1.2,100000,98609.36666666668,7483.40452148768,15,2.4402824406030925,0.3274664277339859,2.5123616512382694,0.3448015011213091,2.5569303106725125,0.3797676033799413,0.5057991026246982,0.2552430599777835,0.4960904831595568,1.0504569357766262,0.13002960256026566,0.4599154480413871
94,triangles rewiring,ba,250,5.0,0.0,0.2,1.6,100000,96743.6,17530.865513145665,15,3.7232190110361487,0.518525285556936,5.0378712667128935,0.9288384308134428,5.2897308815376505,1.0198657300649543,0.5072194779749426,0.2603909904497601,0.5115439755137723,1.7128919301286376,0.0910025749742298,0.7499455071988852
95,triangles rewiring,ba,250,5.0,0.0,0.3,0.0,100000,267.96666666666664,403.73543179771684,15,1.2060855253062055,0.22065421618084846,1.2202400733422327,0.2470730423979839,1.2232423316193983,0.25264992150946675,0.5159025951830395,0.10917453077847104,0.525602868844217,0.31000415441720897,0.21039016602795244,0.13572731514983297
96,triangles rewiring,ba,250,5.0,0.0,0.3,0.4,100000,952.1666666666664,1837.4157955007227,15,1.2808855186199668,0.2544647503475577,1.2863231951178389,0.25879543449671416,1.2936965243853673,0.2671307405335739,0.4959216658852688,0.11994677319949322,0.5021152721332575,0.3337318996114226,0.2296050075359501,0.14611589576683903
97,triangles rewiring,ba,250,5.0,0.0,0.3,0.8,100000,38268.9,40757.15071195074,15,1.5217582473887294,0.30704389130828696,1.5303168976422767,0.30818555959922034,1.532658729877339,0.3091687291600153,0.5128086819706543,0.1715649832808073,0.5311148466739025,0.5248168985790388,0.19063823537273952,0.22977752902475587
98,triangles rewiring,ba,250,5.0,0.0,0.3,1.2,100000,76154.1,34304.69632994876,15,1.7059575621923917,0.2203375311017665,1.736092126223204,0.2086295677345617,1.7422597003379865,0.21027106552335711,0.4965854990183599,0.19537691877219235,0.5245362520320247,0.7119928731850258,0.12149580284405707,0.31172769689132446
99,triangles rewiring,ba,250,5.0,0.0,0.3,1.6,100000,90997.13333333332,27014.349770363813,15,3.1862060468930813,0.3432207629382181,4.157686959903122,0.616044876310755,4.381892707792519,0.7139371375236897,0.5146894420878156,0.2393629332804324,0.5419989251292491,1.5790988174265375,0.10779667649293125,0.6913676471481587
100,triangles rewiring,ba,250,5.0,0.0,0.4,0.0,100000,34.0,4.538722287164087,15,1.0200825757939886,0.015172040159359516,1.0201379805758342,0.015246805472040388,1.0201506517640115,0.01526306020828664,0.5002132109972988,0.04187394149821209,0.5003482100612949,0.05624739160092937,0.038702516733959524,0.0246264681856522
