,model,graph,n,p,pr,eps,gam,max_it,avg_nit,std_nit,nruns,avg_ncluster_01,std_ncluster_01,avg_ncluster_001,std_ncluster_001,avg_ncluster_00001,std_ncluster_00001,avg_mean_opinion,avg_std_opinions,avg_median_opinion,10B_avg_entr,10B_std_entr,10B_avg_norm_entr
62,triangles rewiring,er,250,0.1,0.4,0.2,0.8,100000,33490.3,33157.054791954404,30,1.1148900879420047,0.29530396156211697,1.1148900879420047,0.29530396156211697,1.1148900879420047,0.29530396156211697,0.5133786505724489,0.03192051172337741,0.4992142084394027,0.0871134193247042,0.22242196251455812,0.03845989555412213
63,triangles rewiring,er,250,0.1,0.4,0.2,1.2,100000,49871.8,39948.5767309258,30,1.278609928093489,0.4269206038884418,1.278609928093489,0.4269206038884418,1.278609928093489,0.4269206038884418,0.4874357435026054,0.07205996992333191,0.4642060868140957,0.20286103833796362,0.3082507416763287,0.08956156705774376
64,triangles rewiring,er,250,0.1,0.4,0.2,1.6,100000,54761.13333333333,43335.73148241017,30,1.408736023622905,0.4784755483702962,1.408736023622905,0.4784755483702962,1.408736023622905,0.4784755483702962,0.4857115825004063,0.09962023286413364,0.4673486890429493,0.30363491354537214,0.3470536082249331,0.13405244739633654
65,triangles rewiring,er,250,0.1,0.4,0.3,0.0,100000,16.033333333333335,1.2512216252748969,30,1.0,0.0,1.0,0.0,1.0,0.0,0.5052810497787045,1.4405915187254773e-06,0.5052810659953214,0.0,0.0,0.0
66,triangles rewiring,er,250,0.1,0.4,0.3,0.4,100000,27.7,15.887416404186053,30,1.0,0.0,1.0,0.0,1.0,0.0,0.4859255147513195,1.110729972880862e-06,0.4859255487248764,0.0,0.0,0.0
67,triangles rewiring,er,250,0.1,0.4,0.3,0.8,100000,8261.9,24779.708854020053,30,1.0635371406156855,0.2377824630970017,1.0635371406156855,0.2377824630970017,1.0635371406156855,0.2377824630970017,0.4586293617018428,0.01368648781446744,0.4603251695121726,0.045401738140876016,0.16988246722451486,0.02004451346772599
68,triangles rewiring,er,250,0.1,0.4,0.3,1.2,100000,23476.066666666666,38071.522241638246,30,1.1356112764919255,0.3018248508088669,1.1356159760394813,0.3018235100244077,1.1356159760394813,0.3018235100244077,0.5191853696817197,0.03880749812756199,0.533168044773509,0.1117571698091006,0.2352776384362925,0.049339919286848576
69,triangles rewiring,er,250,0.1,0.4,0.3,1.6,100000,27611.366666666665,40830.62902485774,30,1.149952181521872,0.3372451916095902,1.1499703495403937,0.3372944032986135,1.1499703495403937,0.3372944032986135,0.5241247985690722,0.03933810455597008,0.5300370970269922,0.11749215384476665,0.25315453366080337,0.05187187003250969
70,triangles rewiring,er,250,0.1,0.4,0.4,0.0,100000,16.066666666666666,1.1234866364235143,30,1.0,0.0,1.0,0.0,1.0,0.0,0.4863486759515001,1.3235296230784781e-06,0.48634869612469206,0.0,0.0,0.0
71,triangles rewiring,er,250,0.1,0.4,0.4,0.4,100000,23.73333333333333,6.727720432822863,30,1.0,0.0,1.0,0.0,1.0,0.0,0.5083289221837133,1.1020698166212286e-06,0.5083289333745065,0.0,0.0,0.0
72,triangles rewiring,er,250,0.1,0.4,0.4,0.8,100000,107.3,254.44045144853308,30,1.0,0.0,1.0,0.0,1.0,0.0,0.4933473371461618,1.1718518955743852e-06,0.4933474237417089,0.0,0.0,0.0
73,triangles rewiring,er,250,0.1,0.4,0.4,1.2,100000,1307.8333333333333,5257.399738041189,30,1.002696522646284,0.007346679644039599,1.0027010718575249,0.007365159421447808,1.0027010718575249,0.007365159421447808,0.5072424984709253,0.003406192096084343,0.5072251175372432,0.007763586809405201,0.021116394768244725,0.0034275630566415975
74,triangles rewiring,er,250,0.1,0.4,0.4,1.6,100000,244.5,475.66022537101,30,1.004908020253203,0.01279287837437941,1.008882657207185,0.021504303958324485,1.008882657207185,0.021504303958324485,0.492725844837173,0.0054351336829762615,0.4927753744133232,0.017876854632931895,0.04233390006329287,0.00789249196448207
75,triangles rewiring,er,250,0.1,0.5,0.2,0.0,100000,16.966666666666665,1.4940623220676648,30,1.0,0.0,1.0,0.0,1.0,0.0,0.4840918004702929,1.2668897459901388e-06,0.4840918134012782,0.0,0.0,0.0
